Date,Time,Total Yield[kWh],Solar Irradiance,Temprature (2 meters),Precipitation,Wind Speed (10 meters),Wind Direction (10 meters)
07/04/2021,14:00:00,15.283,318.05,5.23,0.02,6.07,309.83
07/04/2021,15:00:00,18.371,223.84,5.17,0.02,5.71,307.21
07/04/2021,16:00:00,11.71,149.19,5.22,0.01,5.11,302.14
07/04/2021,17:00:00,9.83,71.88,5.01,0.01,3.98,292.74
07/04/2021,18:00:00,4.145,25.38,3.81,0.01,3.39,278.09
07/04/2021,19:00:00,2.583,0,3.09,0.01,3.7,263.57
07/04/2021,20:00:00,0.296,0,3.11,0.02,4.01,250.54
07/04/2021,21:00:00,0,0,3.32,0.03,4.25,242.96
07/04/2021,22:00:00,0,0,3.51,0.03,4.44,238.15
07/04/2021,23:00:00,0,0,3.73,0.02,4.53,233.57
07/04/2021,00:00:00,0,0,3.86,0.02,4.42,231.1
08/04/2021,01:00:00,0,0,4.19,0.03,4.59,236.74
08/04/2021,02:00:00,0,0,4.84,0.04,5.02,249.14
08/04/2021,03:00:00,0,0,5.3,0.05,5.37,254.55
08/04/2021,04:00:00,0,0,5.33,0.04,5.52,253.49
08/04/2021,05:00:00,0,6.05,5.4,0.03,5.68,250.89
08/04/2021,06:00:00,0,45.03,6.33,0.02,6.17,247.11
08/04/2021,07:00:00,0,107.03,7.25,0.02,6.55,242.76
08/04/2021,08:00:00,1.47,176.59,7.94,0.03,7.38,246.42
08/04/2021,09:00:00,4.249,228.17,8.48,0.02,8.05,249.44
08/04/2021,10:00:00,4.894,309.12,8.77,0.05,8.64,249.47
08/04/2021,11:00:00,7.392,419.15,8.91,0.08,9.25,249.22
08/04/2021,12:00:00,11.604,374.45,8.58,0.13,9.72,248.4
08/04/2021,13:00:00,22.15,313.37,8.12,0.15,9.79,246.65
08/04/2021,14:00:00,17.585,289.13,7.89,0.12,9.56,243.96
08/04/2021,15:00:00,8.643,220.52,7.97,0.06,9.16,240.24
08/04/2021,16:00:00,8.839,144.08,8.08,0.03,9.21,237.4
08/04/2021,17:00:00,10.282,75.48,7.99,0.02,9.42,237.02
08/04/2021,18:00:00,9.191,20.59,7.69,0.02,9.48,237.96
08/04/2021,19:00:00,1.601,0,7.46,0.05,9.47,239.12
08/04/2021,20:00:00,0.337,0,7.38,0.08,9.49,241.81
08/04/2021,21:00:00,0,0,7.33,0.14,9.47,246.93
08/04/2021,22:00:00,0,0,7.28,0.23,9.25,254.87
08/04/2021,23:00:00,0,0,7.05,0.27,8.57,265.45
08/04/2021,00:00:00,0,0,6.66,0.29,7.51,278.61
09/04/2021,01:00:00,0,0,6.11,0.26,6.34,290.42
09/04/2021,02:00:00,0,0,5.54,0.15,5.5,297.69
09/04/2021,03:00:00,0,0,4.97,0.07,4.83,299.68
09/04/2021,04:00:00,0,0,4.45,0.04,4.46,299.26
09/04/2021,05:00:00,0,5.62,4.13,0.01,4.23,300.17
09/04/2021,06:00:00,0,70.54,4.91,0.01,3.92,303.69
09/04/2021,07:00:00,0.003,198.96,5.9,0.01,4.36,307.94
09/04/2021,08:00:00,1.099,322.05,6.07,0.02,4.38,312.69
09/04/2021,09:00:00,4.074,450.41,6.29,0.04,4.19,316.21
09/04/2021,10:00:00,8.416,481.3,6.6,0.04,4.13,318.83
09/04/2021,11:00:00,11.257,620.38,6.94,0.04,4.25,320.81
09/04/2021,12:00:00,18.434,579.16,7.26,0.06,4.56,323.78
09/04/2021,13:00:00,25.216,589.77,7.45,0.03,4.92,327.45
09/04/2021,14:00:00,26.914,562.05,7.57,0.01,5.27,331.12
09/04/2021,15:00:00,26.877,445.52,7.44,0,5.57,334.05
09/04/2021,16:00:00,24.809,333.46,7.01,0,5.66,336.33
09/04/2021,17:00:00,20.7,197.65,6.38,0,5.26,337.85
09/04/2021,18:00:00,13.763,49.45,5,0,4.46,338.96
09/04/2021,19:00:00,4.43,0,3.94,0,4.5,341.88
09/04/2021,20:00:00,0.787,0,3.52,0,4.51,345.75
09/04/2021,21:00:00,0,0,3.06,0,4.49,350.37
09/04/2021,22:00:00,0,0,2.59,0,4.48,355.1
09/04/2021,23:00:00,0,0,2.13,0,4.42,359.6
09/04/2021,00:00:00,0,0,1.67,0,4.31,3.95
10/04/2021,01:00:00,0,0,1.19,0,4.18,8.39
10/04/2021,02:00:00,0,0,0.71,0,4.01,13.3
10/04/2021,03:00:00,0,0,0.28,0,3.81,18.17
10/04/2021,04:00:00,0,0,-0.01,0,3.58,22.48
10/04/2021,05:00:00,0,9.34,0.01,0,3.3,25.66
10/04/2021,06:00:00,0,107.81,1.48,0,3.07,28.46
10/04/2021,07:00:00,0.005,252.52,2.8,0,3.08,28.77
10/04/2021,08:00:00,1.117,391.38,4.52,0.01,2.97,27.37
10/04/2021,09:00:00,5.135,527.55,5.51,0.01,2.61,23.81
10/04/2021,10:00:00,12.086,611.75,5.91,0.01,2.29,19.73
10/04/2021,11:00:00,17.473,562.65,6.05,0.01,2.2,16.5
10/04/2021,12:00:00,23.503,553.4,6.22,0.01,2.26,13.22
10/04/2021,13:00:00,16.661,587.98,6.19,0.01,2.43,9.61
10/04/2021,14:00:00,22.631,524.23,6.15,0.01,2.69,8.34
10/04/2021,15:00:00,20.476,386.18,6.02,0.01,2.94,10.09
10/04/2021,16:00:00,10.992,255.08,5.77,0,3.11,13.37
10/04/2021,17:00:00,12.745,138.3,5.35,0,2.9,18.24
10/04/2021,18:00:00,9.405,39.26,4.38,0.01,2.62,26.34
10/04/2021,19:00:00,5.048,0,3.53,0.01,2.76,37.75
10/04/2021,20:00:00,0.751,0,3.12,0,2.73,49.42
10/04/2021,21:00:00,0.007,0,2.8,0,2.68,58.95
10/04/2021,22:00:00,0,0,2.52,0.01,2.62,64.81
10/04/2021,23:00:00,0,0,2.19,0.01,2.57,66.94
10/04/2021,00:00:00,0,0,1.94,0.01,2.5,63.03
11/04/2021,01:00:00,0,0,1.66,0.01,2.5,52.99
11/04/2021,02:00:00,0,0,1.42,0.01,2.64,40.91
11/04/2021,03:00:00,0,0,0.94,0,2.91,30.7
11/04/2021,04:00:00,0,0,0.48,0,3.18,23.73
11/04/2021,05:00:00,0,9.67,0.3,0,3.33,18.9
11/04/2021,06:00:00,0,103.23,1.58,0,3.29,14.43
11/04/2021,07:00:00,0.009,258.66,2.94,0.01,3.82,9.06
11/04/2021,08:00:00,1.223,410.59,3.94,0.02,4.27,6.31
11/04/2021,09:00:00,5.276,513.06,4.58,0.02,4.2,1.92
11/04/2021,10:00:00,12.358,503.8,5.05,0.02,3.82,353.06
11/04/2021,11:00:00,17.822,603.54,5.44,0.02,3.66,337.93
11/04/2021,12:00:00,18.08,591.66,5.61,0.02,3.95,321.18
11/04/2021,13:00:00,16.874,568.07,5.55,0.02,4.54,310.6
11/04/2021,14:00:00,24.096,494.74,5.3,0.02,5.07,307.05
11/04/2021,15:00:00,27.097,386.25,4.92,0.01,5.13,307.71
11/04/2021,16:00:00,25.355,291.48,4.59,0.01,4.81,308.67
11/04/2021,17:00:00,18.591,153.89,4.15,0.01,4.04,307.22
11/04/2021,18:00:00,10.871,46.14,3.33,0.03,3.12,301.7
11/04/2021,19:00:00,5.509,0,2.78,0.03,3.02,295.11
11/04/2021,20:00:00,0.653,0,2.66,0.05,2.98,289.43
11/04/2021,21:00:00,0,0,2.62,0.05,2.98,287.25
11/04/2021,22:00:00,0,0,2.43,0.04,2.99,288.72
11/04/2021,23:00:00,0,0,2.15,0.03,2.99,293.08
11/04/2021,00:00:00,0,0,1.99,0.03,2.94,299.76
12/04/2021,01:00:00,0,0,1.89,0.02,2.96,307.93
12/04/2021,02:00:00,0,0,1.7,0.01,3.03,316.25
12/04/2021,03:00:00,0,0,1.48,0.01,3.07,324.33
12/04/2021,04:00:00,0,0,1.36,0,2.99,331.29
12/04/2021,05:00:00,0,11.03,1.33,0,2.81,337.43
12/04/2021,06:00:00,0,107.48,2.4,0,2.39,342.28
12/04/2021,07:00:00,0.007,239.8,3.8,0,2.54,343.18
12/04/2021,08:00:00,1.062,386.67,4.49,0.01,2.36,340.49
12/04/2021,09:00:00,5.29,518.98,5.22,0,2.21,334.7
12/04/2021,10:00:00,11.667,557.09,5.84,0,2.28,325.33
12/04/2021,11:00:00,17.227,663.02,6.42,0,2.5,316.64
12/04/2021,12:00:00,19.32,647.39,6.9,0,2.79,311.59
12/04/2021,13:00:00,24.651,642.51,7.26,0,3.04,309.79
12/04/2021,14:00:00,27.298,537.4,7.43,0,3.23,309.5
12/04/2021,15:00:00,20.926,486.09,7.35,0,3.28,310.45
12/04/2021,16:00:00,24.308,343.32,7.08,0,3.13,311.56
12/04/2021,17:00:00,21.16,204.61,6.5,0.01,2.57,312.41
12/04/2021,18:00:00,14.564,56.73,4.96,0,2.12,314.4
12/04/2021,19:00:00,5.236,0,4.12,0,1.93,318.77
12/04/2021,20:00:00,0.983,0,4.23,0,1.51,320.46
12/04/2021,21:00:00,0,0,4.15,0,1.13,313.32
12/04/2021,22:00:00,0,0,4.1,0,0.94,293.57
12/04/2021,23:00:00,0,0,4.05,0,1.02,271.75
12/04/2021,00:00:00,0,0,3.87,0,1.23,257.2
13/04/2021,01:00:00,0,0,3.65,0,1.42,250.07
13/04/2021,02:00:00,0,0,3.58,0,1.48,245.73
13/04/2021,03:00:00,0,0,3.67,0,1.36,240.5
13/04/2021,04:00:00,0,0,3.9,0.01,1.12,226.97
13/04/2021,05:00:00,0,11.05,3.91,0.01,1.02,201.64
13/04/2021,06:00:00,0,73.27,4.03,0.02,1.2,180.75
13/04/2021,07:00:00,0.011,180.46,4.89,0.02,1.5,174.91
13/04/2021,08:00:00,1.049,311.34,5.74,0.03,1.64,173.42
13/04/2021,09:00:00,5.043,377.95,6.45,0.04,1.6,177.21
13/04/2021,10:00:00,11.539,494.2,7.5,0.06,1.55,194.04
13/04/2021,11:00:00,16.888,443.58,8.35,0.07,1.51,221.21
13/04/2021,12:00:00,19.818,459.09,8.94,0.05,1.54,252.85
13/04/2021,13:00:00,8.75,460.23,9.23,0.03,1.72,282.08
13/04/2021,14:00:00,13.111,493.73,9.29,0.01,2.11,302.28
13/04/2021,15:00:00,17.614,397.54,9.21,0,2.59,315.73
13/04/2021,16:00:00,18.462,265.95,8.91,0,2.96,324.67
13/04/2021,17:00:00,18.266,153.46,8.26,0,2.84,331.53
13/04/2021,18:00:00,13.89,48.09,6.75,0,2.31,337.16
13/04/2021,19:00:00,5.252,0,5.65,0,2.24,341.88
13/04/2021,20:00:00,0.913,0,5.4,0,1.94,343.83
13/04/2021,21:00:00,0,0,5.04,0,1.66,341.57
13/04/2021,22:00:00,0,0,4.87,0,1.45,336.48
13/04/2021,23:00:00,0,0,4.78,0,1.32,335.11
13/04/2021,00:00:00,0,0,4.8,0,1.26,334.38
14/04/2021,01:00:00,0,0,4.93,0.01,1.2,331.93
14/04/2021,02:00:00,0,0,4.9,0.01,1.07,331.19
14/04/2021,03:00:00,0,0,5.19,0.01,0.86,326.16
14/04/2021,04:00:00,0,0,5.42,0.01,0.62,312.95
14/04/2021,05:00:00,0,12.45,5.48,0.01,0.51,296.18
14/04/2021,06:00:00,0,98.2,5.89,0.01,0.42,286.09
14/04/2021,07:00:00,0.006,223.74,6.9,0.01,0.4,315.78
14/04/2021,08:00:00,1.073,343.88,8,0.02,0.81,6.65
14/04/2021,09:00:00,4.45,465.03,8.83,0.03,0.98,24.1
14/04/2021,10:00:00,11.228,553.93,9.44,0.04,1.1,26.93
14/04/2021,11:00:00,12.101,595.45,9.76,0.04,1.38,28.45
14/04/2021,12:00:00,20.854,548.16,9.93,0.02,1.67,32.95
14/04/2021,13:00:00,10.661,541.49,10.04,0.02,1.84,38.81
14/04/2021,14:00:00,18.763,451.46,9.86,0.01,1.94,42.06
14/04/2021,15:00:00,3.795,405.37,9.78,0.01,2.04,42.05
14/04/2021,16:00:00,3.807,276.01,9.62,0,2.15,42.34
14/04/2021,17:00:00,5.806,145.83,9.26,0,1.97,45.48
14/04/2021,18:00:00,11.935,47.45,8.1,0,1.85,53.08
14/04/2021,19:00:00,4.477,0,7.07,0,2.09,68.04
14/04/2021,20:00:00,0.952,0,6.39,0,2.33,87.89
14/04/2021,21:00:00,0.004,0,5.62,0,2.8,105.35
14/04/2021,22:00:00,0,0,4.8,0,3.18,118.26
14/04/2021,23:00:00,0,0,3.92,0,3.63,128.27
14/04/2021,00:00:00,0,0,3.01,0,3.79,135.17
15/04/2021,01:00:00,0,0,2.14,0,3.69,139.2
15/04/2021,02:00:00,0,0,1.47,0,3.57,141.48
15/04/2021,03:00:00,0,0,1.01,0,3.46,142.9
15/04/2021,04:00:00,0,0,0.66,0,3.32,143.32
15/04/2021,05:00:00,0,18.17,0.61,0,3.2,142.54
15/04/2021,06:00:00,0,114.4,2.36,0,2.95,141.34
15/04/2021,07:00:00,0.012,250.87,4.04,0,3.14,139.45
15/04/2021,08:00:00,1.256,408.28,5.96,0,3.05,131.57
15/04/2021,09:00:00,5.565,599.86,7.19,0,2.99,123.15
15/04/2021,10:00:00,12.773,700.88,8.2,0,2.87,118.24
15/04/2021,11:00:00,18.25,693.39,9.07,0,2.63,117.63
15/04/2021,12:00:00,22.687,763.27,9.76,0,2.22,118.82
15/04/2021,13:00:00,25.55,707.85,10.26,0,1.78,120.4
15/04/2021,14:00:00,26.778,643.96,10.54,0,1.4,120.42
15/04/2021,15:00:00,26.312,497.58,10.62,0,1.15,114.83
15/04/2021,16:00:00,24.345,353.9,10.48,0,1,105.33
15/04/2021,17:00:00,20.699,206.38,10.03,0,0.82,99.37
15/04/2021,18:00:00,10.645,64.82,9.15,0,0.71,98.22
15/04/2021,19:00:00,7.629,0,8.33,0,0.9,106.08
15/04/2021,20:00:00,1.663,0,7.43,0,1.38,121.8
15/04/2021,21:00:00,0.014,0,6.39,0,2.09,134.85
15/04/2021,22:00:00,0,0,5.23,0,2.83,142.85
15/04/2021,23:00:00,0,0,4.31,0,3.42,150.16
15/04/2021,00:00:00,0,0,3.62,0,3.81,158.22
16/04/2021,01:00:00,0,0,2.98,0,3.92,165.69
16/04/2021,02:00:00,0,0,2.4,0,3.87,170.59
16/04/2021,03:00:00,0,0,2.16,0,3.85,173
16/04/2021,04:00:00,0,0,2.15,0,3.87,173.05
16/04/2021,05:00:00,0,20.82,2.25,0,3.65,173.61
16/04/2021,06:00:00,0,115.44,3.51,0,3.72,174.94
16/04/2021,07:00:00,0.017,277.33,4.91,0,3.32,177.16
16/04/2021,08:00:00,1.287,467.41,7.26,0,2.72,184.29
16/04/2021,09:00:00,5.581,592.69,9.08,0,1.72,186.77
16/04/2021,10:00:00,12.565,639.24,9.94,0,1.05,168.02
16/04/2021,11:00:00,17.699,689.47,10.54,0,0.83,151.26
16/04/2021,12:00:00,19.588,611.73,10.95,0,0.56,148.08
16/04/2021,13:00:00,24.451,561.62,11.15,0,0.16,177.27
16/04/2021,14:00:00,23.262,507.92,11.25,0,0.36,309.64
16/04/2021,15:00:00,27.496,387.84,11.17,0,0.72,326.48
16/04/2021,16:00:00,24.862,283.12,10.92,0,0.87,330.9
16/04/2021,17:00:00,12.835,165.3,10.41,0,0.94,330.26
16/04/2021,18:00:00,11.579,48.54,9.4,0,1.1,325.97
16/04/2021,19:00:00,3.418,0,8.37,0,1.38,329.37
16/04/2021,20:00:00,2.232,0,7.93,0,1.3,338.07
16/04/2021,21:00:00,0.021,0,7.54,0,1.06,352.35
16/04/2021,22:00:00,0,0,7.23,0,0.82,11.52
16/04/2021,23:00:00,0,0,6.78,0,0.57,36.09
16/04/2021,00:00:00,0,0,6.1,0,0.34,65.22
17/04/2021,01:00:00,0,0,5.46,0,0.17,95.19
17/04/2021,02:00:00,0,0,5.24,0,0,180
17/04/2021,03:00:00,0,0,5.08,0,0.04,315
17/04/2021,04:00:00,0,0,4.85,0,0.16,87.14
17/04/2021,05:00:00,0,21.76,4.94,0,0.49,100.95
17/04/2021,06:00:00,0,131.47,5.55,0,0.74,107.28
17/04/2021,07:00:00,0.032,293.27,6.67,0,1.05,99.81
17/04/2021,08:00:00,1.973,448.66,8.23,0,1.68,85.46
17/04/2021,09:00:00,5.972,571.57,9.47,0,2.07,88.49
17/04/2021,10:00:00,11.874,674.66,10.3,0,1.92,97.47
17/04/2021,11:00:00,17.022,660.74,10.99,0,1.72,106.12
17/04/2021,12:00:00,21.546,647.21,11.61,0,1.58,114.79
17/04/2021,13:00:00,13.183,605.21,12.12,0,1.4,120.58
17/04/2021,14:00:00,20.203,565.26,12.41,0,1.19,126.19
17/04/2021,15:00:00,17.117,469.09,12.44,0,1.01,129.98
17/04/2021,16:00:00,10.213,358.63,12.22,0,0.79,142.22
17/04/2021,17:00:00,8.781,206.31,11.67,0,0.54,166.57
17/04/2021,18:00:00,7.4,66.16,10.56,0,0.44,189.13
17/04/2021,19:00:00,5.301,0,9.37,0,0.41,194.3
17/04/2021,20:00:00,1.189,0,8.68,0,0.5,191.66
17/04/2021,21:00:00,0,0,8.06,0,0.59,207.58
17/04/2021,22:00:00,0,0,7.58,0,0.69,215.31
17/04/2021,23:00:00,0,0,7.12,0,0.91,225
17/04/2021,00:00:00,0,0,6.7,0,1.23,236.92
18/04/2021,01:00:00,0,0,6.46,0,1.5,247.98
18/04/2021,02:00:00,0,0,6.34,0,1.65,258.53
18/04/2021,03:00:00,0,0,6.33,0,1.6,263.84
18/04/2021,04:00:00,0,0,6.32,0,1.46,263.22
18/04/2021,05:00:00,0,19.62,6.44,0,1.23,254.9
18/04/2021,06:00:00,0,81.67,6.87,0,1.04,239.4
18/04/2021,07:00:00,0.036,178.15,7.64,0,1.06,225.9
18/04/2021,08:00:00,2.152,316.99,8.35,0,0.92,231.57
18/04/2021,09:00:00,4.245,408,9.18,0,0.65,221.12
18/04/2021,10:00:00,11.167,521.17,10.19,0,0.57,200.92
18/04/2021,11:00:00,16.228,530.88,11.04,0,0.53,203.53
18/04/2021,12:00:00,15.335,522.45,11.63,0,0.41,220.36
18/04/2021,13:00:00,17.291,501.71,12.06,0,0.35,257.2
18/04/2021,14:00:00,17.167,407.09,12.23,0,0.53,299.95
18/04/2021,15:00:00,13.765,296.88,12.15,0,0.84,318.41
18/04/2021,16:00:00,12.641,204.11,11.92,0,1.14,328.7
18/04/2021,17:00:00,9.863,111.27,11.37,0,1.4,335.29
18/04/2021,18:00:00,6.735,39.56,10.3,0,1.52,342.03
18/04/2021,19:00:00,2.493,0,9.2,0,1.71,350.28
18/04/2021,20:00:00,0.872,0,8.7,0,1.61,4.46
18/04/2021,21:00:00,0.001,0,8.26,0,1.39,27.14
18/04/2021,22:00:00,0,0,7.58,0,1.29,58.92
18/04/2021,23:00:00,0,0,6.9,0,1.51,92.08
18/04/2021,00:00:00,0,0,6.27,0,1.93,114.69
19/04/2021,01:00:00,0,0,5.58,0,2.28,127.89
19/04/2021,02:00:00,0,0,4.89,0,2.54,135.5
19/04/2021,03:00:00,0,0,4.25,0,2.83,140.94
19/04/2021,04:00:00,0,0,3.67,0,2.95,146.9
19/04/2021,05:00:00,0,23.55,3.55,0,2.98,150.27
19/04/2021,06:00:00,0,121.67,5.04,0,3.45,151.64
19/04/2021,07:00:00,0.032,267.18,6.24,0,3.37,149.22
19/04/2021,08:00:00,1.74,421.38,8.33,0,3.07,146.43
19/04/2021,09:00:00,5.987,558.12,10.98,0,2.95,151.74
19/04/2021,10:00:00,10.549,649.53,12,0,2.84,154.56
19/04/2021,11:00:00,17.799,714.8,12.58,0,2.7,157
19/04/2021,12:00:00,22.164,731.03,13.08,0,2.52,159.15
19/04/2021,13:00:00,25.099,707.85,13.45,0,2.29,161.32
19/04/2021,14:00:00,26.331,636.7,13.65,0,1.98,164.21
19/04/2021,15:00:00,25.814,504.03,13.59,0,1.68,164.35
19/04/2021,16:00:00,23.637,353.7,13.3,0,1.34,163.46
19/04/2021,17:00:00,19.893,198.51,12.63,0,0.93,164.32
19/04/2021,18:00:00,14.537,67.41,11.46,0,0.56,157.01
19/04/2021,19:00:00,6.97,0,10.56,0,0.52,131.35
19/04/2021,20:00:00,1.171,0,9.87,0,0.69,113.96
19/04/2021,21:00:00,0,0,9.2,0,0.88,110.2
19/04/2021,22:00:00,0,0,8.6,0,1.06,107.1
19/04/2021,23:00:00,0,0,8.05,0,1.21,109.26
19/04/2021,00:00:00,0,0,7.54,0,1.31,118.56
20/04/2021,01:00:00,0,0,7.13,0,1.32,130.67
20/04/2021,02:00:00,0,0,6.76,0,1.16,142.36
20/04/2021,03:00:00,0,0,6.43,0,0.9,152.54
20/04/2021,04:00:00,0,0,6.22,0,0.56,165.58
20/04/2021,05:00:00,0,27.12,6.51,0,0.22,196.5
20/04/2021,06:00:00,0,106.13,7.19,0,0.06,320.19
20/04/2021,07:00:00,0.069,230.9,8.09,0,0.57,351.31
20/04/2021,08:00:00,3.055,374.87,9.84,0,1.28,353.7
20/04/2021,09:00:00,6.499,469.43,11.4,0,1.67,348.11
20/04/2021,10:00:00,12.385,606.24,12.39,0,1.81,336.09
20/04/2021,11:00:00,16.69,599.44,12.8,0,2.25,324.88
20/04/2021,12:00:00,20.132,606.29,12.87,0.01,2.83,320.38
20/04/2021,13:00:00,23.005,514.39,12.62,0.01,3.5,319.88
20/04/2021,14:00:00,21.533,442.63,12.06,0.01,4.23,322.96
20/04/2021,15:00:00,21.753,321.1,11.42,0.01,4.85,328.36
20/04/2021,16:00:00,17.737,220.91,10.76,0.01,5.08,333.79
20/04/2021,17:00:00,12.834,122.23,10.01,0.01,4.63,338.32
20/04/2021,18:00:00,9.421,37.55,9.28,0.01,3.79,341.86
20/04/2021,19:00:00,4.543,0,8.68,0,3.11,345.62
20/04/2021,20:00:00,2.085,0,8.37,0,2.77,348.47
20/04/2021,21:00:00,0.048,0,8.23,0,2.66,351.39
20/04/2021,22:00:00,0,0,8.21,0.01,2.6,356.55
20/04/2021,23:00:00,0,0,8.21,0.02,2.55,8.97
20/04/2021,00:00:00,0,0,8.19,0.03,2.74,27.15
21/04/2021,01:00:00,0,0,8.11,0.04,3.47,46.92
21/04/2021,02:00:00,0,0,7.86,0.06,4.29,58.48
21/04/2021,03:00:00,0,0,7.66,0.07,5.09,64.26
21/04/2021,04:00:00,0,0,7.48,0.08,5.64,68.55
21/04/2021,05:00:00,0,19.56,7.38,0.11,6.21,72.87
21/04/2021,06:00:00,0,73.45,7.39,0.1,6.47,77.66
21/04/2021,07:00:00,0.041,147.38,7.41,0.11,6.75,80.81
21/04/2021,08:00:00,2.376,233.71,7.6,0.09,6.9,85.39
21/04/2021,09:00:00,4.066,306.62,8.03,0.07,6.8,90.86
21/04/2021,10:00:00,4.43,471.95,8.69,0.06,6.43,95.86
21/04/2021,11:00:00,6.846,524.77,9.52,0.04,5.94,99.77
21/04/2021,12:00:00,10.466,486.79,10.34,0.02,5.32,103.51
21/04/2021,13:00:00,11.974,545.09,10.99,0,4.67,107.41
21/04/2021,14:00:00,8.331,541.24,11.48,0,4.07,110.66
21/04/2021,15:00:00,19.667,360.88,11.64,0,3.63,109.99
21/04/2021,16:00:00,12.783,250.8,11.57,0,3.43,105.75
21/04/2021,17:00:00,5.96,140.27,11.14,0,3.17,101.5
21/04/2021,18:00:00,4.081,60.66,9.99,0,2.93,99.51
21/04/2021,19:00:00,4.278,0,8.32,0,3.78,101.68
21/04/2021,20:00:00,1.885,0,7.1,0,4.83,106.65
21/04/2021,21:00:00,0.031,0,5.94,0,5.36,112
21/04/2021,22:00:00,0,0,4.87,0,5.17,117.96
21/04/2021,23:00:00,0,0,4.06,0,4.79,125.04
21/04/2021,00:00:00,0,0,3.38,0,4.5,133.81
22/04/2021,01:00:00,0,0,2.75,0,4.26,141.47
22/04/2021,02:00:00,0,0,2.19,0,4.07,146.98
22/04/2021,03:00:00,0,0,1.7,0,3.88,150.7
22/04/2021,04:00:00,0,0,1.26,0,3.68,152.46
22/04/2021,05:00:00,0,32.85,1.37,0,3.4,152.67
22/04/2021,06:00:00,0,165.97,3.3,0,3.6,152.43
22/04/2021,07:00:00,0.033,328.97,4.97,0,3.67,151.69
22/04/2021,08:00:00,1.687,485.86,6.51,0,3.59,149.14
22/04/2021,09:00:00,6.639,592.46,7.78,0,3.22,143.3
22/04/2021,10:00:00,13.566,714.41,9.08,0,2.85,135.11
22/04/2021,11:00:00,18.581,802.42,10.27,0,2.58,128.85
22/04/2021,12:00:00,21.493,802.13,11.23,0,2.35,126.76
22/04/2021,13:00:00,26.091,775.39,11.89,0,2.15,128.2
22/04/2021,14:00:00,27.026,674.59,12.35,0,2.07,130.41
22/04/2021,15:00:00,26.542,561.85,12.55,0,2.04,131.27
22/04/2021,16:00:00,24.513,412.84,12.48,0,2.07,129.81
22/04/2021,17:00:00,19.686,246.8,12.08,0,1.99,128.13
22/04/2021,18:00:00,15.832,98.2,10.58,0,1.98,127.64
22/04/2021,19:00:00,8.462,0,8.95,0,2.39,129.83
22/04/2021,20:00:00,1.385,0,8.08,0,2.77,134.54
22/04/2021,21:00:00,0.061,0,7.25,0,3.23,139.52
22/04/2021,22:00:00,0,0,6.48,0,3.69,143.08
22/04/2021,23:00:00,0,0,5.78,0,3.97,145.59
22/04/2021,00:00:00,0,0,5.12,0,4.24,148.33
23/04/2021,01:00:00,0,0,4.44,0,4.37,151.92
23/04/2021,02:00:00,0,0,3.82,0,4.29,154.98
23/04/2021,03:00:00,0,0,3.36,0,4.15,156.33
23/04/2021,04:00:00,0,0,2.99,0,4.01,155.48
23/04/2021,05:00:00,0,43.45,3.24,0,3.81,151.6
23/04/2021,06:00:00,0,139.02,5.23,0,4.1,145.7
23/04/2021,07:00:00,0.024,350.59,6.7,0,4.16,135.53
23/04/2021,08:00:00,1.496,490.22,8.94,0,4.75,128.92
23/04/2021,09:00:00,6.456,613.45,10.58,0,5.25,125.86
23/04/2021,10:00:00,13.726,734.49,11.75,0,5.08,126.23
23/04/2021,11:00:00,18.848,759.41,12.71,0,4.76,128.07
23/04/2021,12:00:00,23.235,751.65,13.48,0,4.67,129.5
23/04/2021,13:00:00,25.603,641.51,14.02,0,4.63,130
23/04/2021,14:00:00,26.205,605.16,14.3,0,4.53,129.89
23/04/2021,15:00:00,23.244,465.31,14.39,0,4.29,129.46
23/04/2021,16:00:00,21.04,331.52,14.11,0,3.88,127.89
23/04/2021,17:00:00,16.621,182.64,13.23,0,3.12,124.09
23/04/2021,18:00:00,10.03,60.68,11.62,0,3.13,121.82
23/04/2021,19:00:00,6.248,7.55,10.16,0,3.54,123.3
23/04/2021,20:00:00,2.153,0,9.66,0,3.76,127.16
23/04/2021,21:00:00,0.073,0,9.24,0,4.15,132.79
23/04/2021,22:00:00,0,0,8.69,0,4.61,138.85
23/04/2021,23:00:00,0,0,8,0,4.71,143.49
23/04/2021,00:00:00,0,0,7.23,0,4.57,145.22
24/04/2021,01:00:00,0,0,6.56,0,4.48,145.15
24/04/2021,02:00:00,0,0,6.01,0,4.31,144.15
24/04/2021,03:00:00,0,0,5.51,0,4.02,142.26
24/04/2021,04:00:00,0,0,5.07,0,3.78,138.77
24/04/2021,05:00:00,0,36.46,5.05,0,3.68,134.4
24/04/2021,06:00:00,0,136.38,5.88,0,3.97,130.05
24/04/2021,07:00:00,0.052,249.82,6.84,0,3.88,122.51
24/04/2021,08:00:00,2.56,373.26,8.47,0,3.57,116.23
24/04/2021,09:00:00,5.473,487.92,10.67,0,3.83,123.01
24/04/2021,10:00:00,9.771,605.31,11.98,0,3.67,115.75
24/04/2021,11:00:00,12.365,734.4,12.96,0,3.64,109.29
24/04/2021,12:00:00,16.559,774.55,13.71,0,3.68,105.28
24/04/2021,13:00:00,25.366,700.52,14.15,0,3.71,101.55
24/04/2021,14:00:00,25.88,668.74,14.37,0,3.72,97.11
24/04/2021,15:00:00,25.762,401.01,14.4,0,3.76,92.98
